metric,analysis,n_SAD,n_HC,mean_SAD,mean_HC,diff_SAD_minus_HC,cohens_d_SAD_minus_HC,hedges_g_SAD_minus_HC,rank_biserial_SAD_vs_HC,t,p,scalar_auc_abs_direction,phase,feature_space,all_subjects_adjusted_group_beta,all_subjects_adjusted_group_p,all_subjects_adjusted_model_n,q_within_phase_feature,rank_score,profile,profile_order,metric_family,interpretation,direction_summary,passes_nominal_p05,passes_family_q05
Neural_BoundarySeparation,placebo_SAD_vs_HC,22,28,0.009193653260202344,0.0077694717350711906,0.001424181525131153,0.29311447380649863,0.2885105815477578,0.13961038961038952,1.0089638366278615,0.3188638235161965,0.5698051948051948,phase3_reinstatement,phase3_reinst_roi,0.0009546718401502823,0.6641809516869608,100,0.8842089629220995,1.809954751131222,Q2_decision_evidence,2,decision_boundary,Difference between threat evidence for CSR and threat evidence for CSS.,SAD higher than HC,False,False
Neural_BoundaryCertainty,placebo_SAD_vs_HC,22,28,0.009193653260202344,0.0077694717350711906,0.001424181525131153,0.29311447380649863,0.2885105815477578,0.13961038961038952,1.0089638366278615,0.3188638235161965,0.5698051948051948,phase3_reinstatement,phase3_reinst_roi,0.0009546718401502823,0.6641809516869608,100,0.8842089629220995,1.809954751131222,Q4_precision_dispersion,4,representational_certainty,Absolute separation between prototype threat evidence for CSR and CSS.,SAD higher than HC,False,False
Neural_RawNorm_ThreatMinusBackground,placebo_SAD_vs_HC,22,28,12.489146839488637,-390.92942592075894,403.41857276024757,0.2844887007076508,0.28002029179601234,0.12662337662337664,1.0731938192345907,0.2893276821522115,0.5633116883116883,phase3_reinstatement,phase3_reinst_roi,332.7241838069589,0.3437850572373482,100,0.8842089629220995,1.747737556561086,Q5_activation_magnitude_secondary,5,raw_pattern_norm,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Threat_Trajectory_Slope,placebo_SAD_vs_HC,22,28,0.0009585712432488364,0.00010460367659282562,0.0008539675666560108,0.2609227138010221,0.25682445128058723,0.16233766233766223,0.8458413338566159,0.4047970455888349,0.5811688311688311,phase3_reinstatement,phase3_reinst_roi,0.0008587512562332906,0.45137898528626985,100,0.8842089629220995,1.746606334841629,Q3_learning_dynamics,3,trialwise_slope,Trialwise change in threat evidence across extinction/reinstatement trials.,SAD higher than HC,False,False
Neural_CV_VicariousDiscrimination,placebo_SAD_vs_HC,23,28,0.0001257787480853826,0.03673423442985319,-0.03660845568176781,-0.2744914528424844,-0.2702685074141385,-0.13664596273291918,-0.9905980261727653,0.3267583330528656,0.5683229813664596,phase2_extinction,phase2_ext_roi,-0.043210476319682584,0.23024746751374342,102,0.5331320170862545,1.7454751131221717,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_RawNorm_SafetyMinusBackground,placebo_SAD_vs_HC,23,28,785.20068359375,68.16319056919643,717.0374930245536,0.32485141194273875,0.3198536979128505,0.09006211180124213,1.0705215915980604,0.29381507286529,0.5450310559006211,phase2_extinction,phase2_ext_roi,876.0342115320886,0.060639584588733184,102,0.528850404573132,1.6979638009049773,Q5_activation_magnitude_secondary,5,raw_pattern_norm,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ResidualizedShockAxis_Axis_Norm,placebo_SAD_vs_HC,22,28,103.0961678833839,105.4011450149592,-2.304977131575299,-0.2440138251859174,-0.2401811473034161,-0.14935064935064934,-0.8725563459586476,0.38728665243355176,0.5746753246753247,phase3_reinstatement,phase3_reinst_roi,-2.159502687532935,0.4161536294423419,100,0.8842089629220995,1.6900452488687785,Q6_shock_anchor_secondary,6,residualized_shock_axis,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_TrialwiseEvidenceMargin,placebo_SAD_vs_HC,23,28,0.22336414913947653,0.23514474871205598,-0.011780599572579459,-0.25929682802947435,-0.2553076460597901,-0.12732919254658392,-0.935966393390896,0.3538889942343765,0.563664596273292,phase2_extinction,phase2_ext_roi,-0.015064709086463549,0.2786738824456599,102,0.5625927600649062,1.644796380090498,Q4_precision_dispersion,4,representational_certainty,Mean signed trialwise distance from the safety/threat decision boundary.,SAD lower than HC,False,False
Neural_ThreatVsBackgroundSpecificity,placebo_SAD_vs_HC,23,28,-0.03751806835734148,0.038614971853590585,-0.07613304021093206,-0.3288753565749289,-0.32381573570454536,-0.0652173913043479,-1.1199782929045292,0.27017978600420023,0.532608695652174,phase2_extinction,phase2_ext_roi,-0.09990954627777321,0.12241461295502068,102,0.523473335383138,1.6357466063348416,Q1_geometry_topology,1,pairwise_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Safety_Trajectory_Slope,placebo_SAD_vs_HC,23,28,-0.011115058578414647,-0.00434917006259087,-0.006765888515823776,-0.21284062825383274,-0.20956615704992762,-0.1863354037267081,-0.7810460599897421,0.438595360144981,0.5931677018633541,phase2_extinction,phase2_ext_roi,-0.009099620155946033,0.27888850818102495,102,0.618020734749746,1.6266968325791855,Q3_learning_dynamics,3,trialwise_slope,Trialwise change in safety evidence across extinction/reinstatement trials.,SAD lower than HC,False,False
Neural_DynamicDiscrimination_LatePhase,placebo_SAD_vs_HC,23,28,0.4352226769587551,0.38367806247373487,0.051544614485020235,0.23183735037847286,0.22827062191111175,0.1428571428571428,0.864678806006338,0.3918171902326866,0.5714285714285714,phase2_extinction,phase2_ext_roi,0.05795103941500814,0.3398777782184965,102,0.5765215951004674,1.6221719457013575,Q3_learning_dynamics,3,late_phase_evidence,Late-phase separation between threat evidence and safety evidence.,SAD higher than HC,False,False
Neural_SafetyEvidenceCertainty,placebo_SAD_vs_HC,22,28,0.003947833613291429,0.008902691202727742,-0.004954857589436312,-0.21548522260295816,-0.21210063795474415,0.14935064935064912,-0.8526363530228073,0.40113812233973656,0.5746753246753246,phase3_reinstatement,phase3_reinst_roi,-0.0039739545973438255,0.43028825808041016,100,0.8842089629220995,1.5859728506787332,Q4_precision_dispersion,4,representational_certainty,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ResidualizedShockAxis_Discrimination_LatePhase,placebo_SAD_vs_HC,22,28,-0.16206694368376573,-0.06931476565501728,-0.09275217802874845,-0.24174498683814263,-0.23794794516005663,-0.13636363636363635,-0.8476757900381947,0.4010979320153746,0.5681818181818181,phase3_reinstatement,phase3_reinst_roi,-0.06916546720103044,0.4703637447239555,100,0.8842089629220995,1.57579185520362,Q6_shock_anchor_secondary,6,residualized_shock_axis,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ResidualizedShockAxis_Discrimination_EarlyLate_Change,placebo_SAD_vs_HC,22,28,-0.03980222642720344,-0.12840465041819613,0.08860242399099269,0.21048022748169043,0.20717425532229217,0.1785714285714286,0.7457619707578177,0.4595524875986413,0.5892857142857143,phase3_reinstatement,phase3_reinst_roi,0.12891600763095065,0.26867621348266085,100,0.8842089629220995,1.5735294117647058,Q6_shock_anchor_secondary,6,residualized_shock_axis,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ShockEvidence_DiscriminationAUC,placebo_SAD_vs_HC,22,28,-0.001992492713634566,0.0001962353229146517,-0.0021887280365492177,-0.2563324639621221,-0.25230629960669615,-0.12012987012987009,-0.8375081949610399,0.4090177480660877,0.560064935064935,phase3_reinstatement,phase3_reinst_roi,-0.0026595295094489287,0.2919414755858289,100,0.8842089629220995,1.5361990950226245,Q6_shock_anchor_secondary,6,shock_evidence_discrimination,Mean trialwise CSR-minus-CSS shock evidence across reinstatement.,SAD lower than HC,False,False
Neural_ThreatToBackgroundDistanceRatio,placebo_SAD_vs_HC,22,28,1.077305733305375,1.0093170797049633,0.06798865360041173,0.21943718252333078,0.2159905252062104,0.14610389610389607,0.7419158821004543,0.4627996458665603,0.573051948051948,phase3_reinstatement,phase3_reinst_roi,0.05914136551179953,0.6335000628462069,100,0.8842089629220995,1.506787330316742,Q1_geometry_topology,1,normalized_geometry_ratio,Ratio of threat-background distance to safety-background distance.,SAD higher than HC,False,False
Neural_ThreatAxisSeparation,placebo_SAD_vs_HC,23,28,0.5270346829747351,0.5623510384525534,-0.035316355477818306,-0.23786702398931625,-0.23420753131255756,-0.1149068322981367,-0.8688993002198188,0.38916607887825394,0.5574534161490683,phase2_extinction,phase2_ext_roi,-0.036542445786056366,0.3824201859716616,102,0.5765215951004674,1.503393665158371,Q1_geometry_topology,1,axis_projection_geometry,How far safety sits away from the threat end of the background-to-threat axis.,SAD lower than HC,False,False
Neural_Safety_ThreatAxisProjection,placebo_SAD_vs_HC,23,28,0.47296531702526484,0.4376489615474467,0.03531635547781814,0.23786702398931514,0.23420753131255645,0.11490683229813659,0.8688993002198147,0.3891660788782564,0.5574534161490683,phase2_extinction,phase2_ext_roi,0.03654244578605653,0.3824201859716595,102,0.5765215951004674,1.498868778280543,Q1_geometry_topology,1,axis_projection_geometry,Projection of safety onto the background-to-threat axis; higher values mean safety is more threat-like.,SAD higher than HC,False,False
Neural_BackgroundDispersion,placebo_SAD_vs_HC,23,28,0.6913187467183297,0.699572245292245,-0.00825349857391533,-0.18606902898385322,-0.1832064285379478,-0.18012422360248448,-0.6981080368435794,0.48885899095279284,0.5900621118012422,phase2_extinction,phase2_ext_roi,-0.007758121504213491,0.5131450736064764,102,0.6588969008494164,1.495475113122172,Q4_precision_dispersion,4,within_cue_dispersion,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_DynamicDiscriminationAUC,placebo_SAD_vs_HC,22,28,0.02825963857147307,0.052365019669665315,-0.024105381098192245,-0.28512805713213835,-0.2806496059729948,-0.05519480519480502,-1.1252534952430326,0.26984231466379893,0.5275974025974025,phase3_reinstatement,phase3_reinst_roi,-0.020228910795468787,0.27585192131790903,100,0.8842089629220995,1.48868778280543,Q3_learning_dynamics,3,trajectory_auc,Mean trialwise threat-vs-safety evidence separation across extinction trials.,SAD lower than HC,False,False
Neural_DynamicDiscrimination_LatePhase,placebo_SAD_vs_HC,22,28,0.02831275029661232,0.05097679414194293,-0.02266404384533061,-0.2713017909442055,-0.26704050626968917,-0.05519480519480524,-1.0670438216206561,0.2945861504870029,0.5275974025974026,phase3_reinstatement,phase3_reinst_roi,-0.0191264679600309,0.29899353780002724,100,0.8842089629220995,1.4434389140271493,Q3_learning_dynamics,3,late_phase_evidence,Late-phase separation between threat evidence and safety evidence.,SAD lower than HC,False,False
Neural_CV_Dist_Threat_Background,placebo_SAD_vs_HC,23,28,1.195510685222615,1.2153769757892519,-0.019866290566636913,-0.24352791477150346,-0.2397813314673265,-0.0993788819875776,-0.8503360927335701,0.3998456224083887,0.5496894409937888,phase2_extinction,phase2_ext_roi,-0.02764697836135749,0.25154856692160643,102,0.5765215951004674,1.4411764705882353,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ShockEvidence_CSS_Slope,placebo_SAD_vs_HC,22,28,0.002271751907477835,0.0011616825752647738,0.001110069332213061,0.22797222941216727,0.22439151376695,0.11038961038961026,0.7397082217026619,0.46558297577011487,0.5551948051948051,phase3_reinstatement,phase3_reinst_roi,0.0010611890412366173,0.3433387610741785,100,0.8842089629220995,1.3608597285067874,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_PrototypeEvidenceEntropy,placebo_SAD_vs_HC,22,28,0.9998542248733081,0.9991305023771567,0.00072372249615138,0.25526435775611395,0.2512549699379551,-0.051948051948051965,1.0126752484126185,0.3201711255210382,0.525974025974026,phase3_reinstatement,phase3_reinst_roi,0.0005770421539231553,0.32163847836916154,100,0.8842089629220995,1.3585972850678734,Q4_precision_dispersion,4,representational_certainty,Mean binary entropy of safety and threat prototype evidence; lower values indicate more certain evidence.,SAD higher than HC,False,False
Neural_ThreatDispersion,placebo_SAD_vs_HC,23,28,0.7049500763894239,0.7231657682805855,-0.01821569189116168,-0.25862562920458826,-0.25464677337067154,-0.03416149068322971,-1.001665600460205,0.32405587306030303,0.5170807453416149,phase2_extinction,phase2_ext_roi,-0.01801383092910049,0.28391170947776107,102,0.5331320170862545,1.3178733031674208,Q4_precision_dispersion,4,within_cue_dispersion,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_ThreatPrecision,placebo_SAD_vs_HC,23,28,-0.7049500763894239,-0.7231657682805855,0.01821569189116168,0.25862562920458826,0.25464677337067154,0.03416149068322971,1.001665600460205,0.32405587306030303,0.5170807453416149,phase2_extinction,phase2_ext_roi,0.01801383092910049,0.28391170947776107,102,0.5331320170862545,1.3178733031674208,Q4_precision_dispersion,4,within_cue_precision,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Dist_Threat_Safety,placebo_SAD_vs_HC,22,28,0.03863716099391709,0.033711819954328794,0.004925341039588298,0.2282579509257054,0.22467274750802416,0.07792207792207795,0.7771385391538577,0.4417885458551791,0.538961038961039,phase3_reinstatement,phase3_reinst_roi,0.00429549280236326,0.571272517682287,100,0.8842089629220995,1.2895927601809956,Q1_geometry_topology,1,pairwise_geometry,Pattern distance between reinforced/threat cue and safety cue.,SAD higher than HC,False,False
Neural_SafetyVsBackgroundDispersion,placebo_SAD_vs_HC,22,28,-0.003234635862966861,-0.011557489088015543,0.008322853225048683,0.15637195713604307,0.15391585309725705,-0.14610389610389618,0.5685225644032017,0.5723368660558956,0.573051948051948,phase3_reinstatement,phase3_reinst_roi,0.006485763569543895,0.608841477550154,100,0.8984889446406564,1.2760180995475112,Q4_precision_dispersion,4,within_cue_dispersion,Whether safety patterns are more variable around their prototype than background patterns.,SAD higher than HC,False,False
Neural_CV_Dist_Threat_Safety,placebo_SAD_vs_HC,23,28,1.221296544103374,1.2044486241991048,0.01684791990426926,0.1941634470949879,0.1911763171396804,0.12111801242236009,0.6727032093533635,0.5049247045899032,0.56055900621118,phase2_extinction,phase2_ext_roi,0.020354356711160305,0.429410019260547,102,0.6639018784125585,1.2714932126696832,Q1_geometry_topology,1,split_half_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_RawNorm_SafetyMinusBackground,placebo_SAD_vs_HC,22,28,122.94853071732955,-348.7147914341518,471.66332215148134,0.27675610292594577,0.27240914842972674,-0.016233766233766267,0.9988591986870697,0.3228729653391935,0.5081168831168832,phase3_reinstatement,phase3_reinst_roi,337.4196276550906,0.3964146483720836,100,0.8842089629220995,1.2647058823529411,Q5_activation_magnitude_secondary,5,raw_pattern_norm,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ShockEvidence_SHOCK,placebo_SAD_vs_HC,22,28,0.8795627816652595,0.8789699818542843,0.0005927998109751531,0.24731609385998068,0.24343154788312235,-0.032467532467532534,0.9718442108648199,0.33894242910824246,0.5162337662337663,phase3_reinstatement,phase3_reinst_roi,0.0004968257529430788,0.35285722590915136,100,0.8842089629220995,1.26131221719457,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_PrototypeEvidenceCertainty,placebo_SAD_vs_HC,22,28,0.010686015536720949,0.015734883700293936,-0.0050488681635729865,-0.21897698092580986,-0.21553755190603274,0.06818181818181812,-0.8624998839143005,0.3954535300474372,0.5340909090909091,phase3_reinstatement,phase3_reinst_roi,-0.0042996701629408,0.4132422460549955,100,0.8842089629220995,1.26131221719457,Q4_precision_dispersion,4,representational_certainty,Mean absolute distance from ambiguous prototype evidence for safety and threat cues.,SAD lower than HC,False,False
Neural_Shock_Dist_Background,placebo_SAD_vs_HC,22,28,1.9883096091351546,1.98300907275284,0.005300536382314647,0.24591937536436412,0.24205676737434795,-0.032467532467532534,0.9654317777119189,0.3420180874562344,0.5162337662337663,phase3_reinstatement,phase3_reinst_roi,0.004459594613072016,0.357452829272476,100,0.8842089629220995,1.247737556561086,Q6_shock_anchor_secondary,6,shock_pairwise_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_TrialwiseEvidenceCertainty,placebo_SAD_vs_HC,22,28,0.022931722984852923,0.03167577624806487,-0.008744053263211947,-0.2077407523663459,-0.20447780861190068,0.06818181818181834,-0.8155319893594011,0.4211702151994,0.5340909090909092,phase3_reinstatement,phase3_reinst_roi,-0.007467118636095436,0.43327338666545434,100,0.8842089629220995,1.1990950226244346,Q4_precision_dispersion,4,representational_certainty,Mean absolute trialwise distance from the safety/threat decision boundary.,SAD lower than HC,False,False
Neural_TrialwiseEvidenceCertaintySNR,placebo_SAD_vs_HC,23,28,0.7938460640654278,0.7587808560094548,0.03506520805597302,0.18101086428587815,0.1782260817584031,0.09627329192546585,0.6574202412368645,0.5139885510290776,0.5481366459627329,phase2_extinction,phase2_ext_roi,0.042199129758991163,0.4311327314545642,102,0.6639018784125585,1.15158371040724,Q4_precision_dispersion,4,representational_certainty,Trialwise evidence margin divided by trialwise evidence variability.,SAD higher than HC,False,False
Neural_DynamicDiscrimination_EarlyLate_Change,placebo_SAD_vs_HC,23,28,0.03231859092166599,-0.0028489391326701552,0.03516753005433614,0.13652845797245974,0.13442802015749883,0.13354037267080754,0.49750870204337994,0.6210625068926053,0.5667701863354038,phase2_extinction,phase2_ext_roi,0.05523699525072492,0.44040053209958874,102,0.7701175085468307,1.144796380090498,Q3_learning_dynamics,3,early_late_change,Late-minus-early change in threat-vs-safety evidence separation.,SAD higher than HC,False,False
Neural_ShockEvidence_CSS_EarlyLate_Change,placebo_SAD_vs_HC,22,28,0.008133814231891488,0.004076786335474061,0.004057027896417428,0.20740727159258632,0.20414956575605356,0.06493506493506507,0.6766665057687634,0.5039232482190958,0.5324675324675325,phase3_reinstatement,phase3_reinst_roi,0.0033433201481774385,0.4868233357174494,100,0.8887373650409509,1.0723981900452488,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_Dist_Threat_Background,placebo_SAD_vs_HC,22,28,0.034854877357351384,0.045260519580563874,-0.01040564222321249,-0.21640409133954927,-0.2130050741980904,0.022727272727272707,-0.8431905758787988,0.4053096983661768,0.5113636363636364,phase3_reinstatement,phase3_reinst_roi,-0.009344964183122095,0.42076327986866646,100,0.8842089629220995,1.0644796380090498,Q1_geometry_topology,1,pairwise_geometry,Pattern distance between reinforced/threat cue and background cue.,SAD lower than HC,False,False
Neural_Threat_LearningAUC,placebo_SAD_vs_HC,22,28,0.030127046131462897,0.03958470657265684,-0.009457660441193946,-0.22082900136840322,-0.21736048302230265,0.01948051948051943,-0.8627347570421804,0.3947916692530218,0.5097402597402597,phase3_reinstatement,phase3_reinst_roi,-0.008210797948389716,0.4061889096550588,100,0.8842089629220995,1.0633484162895928,Q3_learning_dynamics,3,trajectory_auc,Mean threat evidence across extinction trials.,SAD lower than HC,False,False
Neural_Threat_EarlyLate_Change,placebo_SAD_vs_HC,23,28,-0.017308412634470603,-0.03574923235906984,0.01844081972459924,0.09239679902506863,0.09097530980929835,0.16149068322981375,0.33070760458388937,0.7422987188483035,0.5807453416149069,phase2_extinction,phase2_ext_roi,0.02901136622374823,0.6086685356215737,102,0.8367731012471784,1.0588235294117647,Q3_learning_dynamics,3,early_late_change,Late-minus-early change in threat evidence; negative values indicate declining threat evidence over trials.,SAD higher than HC,False,False
Neural_ThreatEvidence,placebo_SAD_vs_HC,22,28,0.5087120987300752,0.5112835380989301,-0.0025714393688549553,-0.21584498939971125,-0.2124547539641137,0.022727272727272707,-0.8407534607234939,0.40663634834472207,0.5113636363636364,phase3_reinstatement,phase3_reinst_roi,-0.0023126928642689067,0.4223508955923455,100,0.8842089629220995,1.0576923076923077,Q2_decision_evidence,2,prototype_evidence,Prototype evidence that threat trials look threat-like rather than background-like.,SAD lower than HC,False,False
Neural_ShockEvidence_CSR,placebo_SAD_vs_HC,22,28,0.12426153836442064,0.1256132161130608,-0.0013516777486401732,-0.20214559485805295,-0.1989705331587118,0.04220779220779214,-0.7864443171225118,0.4372476583611793,0.5211038961038961,phase3_reinstatement,phase3_reinst_roi,-0.001213211832328572,0.46082043101149106,100,0.8842089629220995,1.0576923076923077,Q6_shock_anchor_secondary,6,shock_prototype_evidence,Prototype evidence that CSR patterns look shock-like rather than background-like.,SAD lower than HC,False,False
Neural_ThreatEvidenceCertainty,placebo_SAD_vs_HC,22,28,0.01742419746015047,0.02256707619786013,-0.005142878737709661,-0.2158449893997008,-0.2124547539641034,0.022727272727272707,-0.8407534607234532,0.4066363483447445,0.5113636363636364,phase3_reinstatement,phase3_reinst_roi,-0.0046253857285377745,0.4223508955923496,100,0.8842089629220995,1.0531674208144797,Q4_precision_dispersion,4,representational_certainty,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Safety_InitialFinal_Change,placebo_SAD_vs_HC,23,28,-0.022896737513941917,0.015106178815408183,-0.0380029163293501,-0.14733337523395715,-0.14506670792266552,-0.09937888198757772,-0.5262576103644028,0.6011361812043272,0.5496894409937889,phase2_extinction,phase2_ext_roi,-0.0655423169015075,0.3844469073124185,102,0.7606212905034345,1.0475113122171946,Q3_learning_dynamics,3,initial_final_change,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_DynamicDiscrimination_Volatility,placebo_SAD_vs_HC,22,28,0.034185499591363425,0.03874960778129445,-0.0045641081899310265,-0.1562247084954782,-0.15377091726256495,-0.08766233766233777,-0.5600275801304555,0.5780786272775151,0.5438311688311689,phase3_reinstatement,phase3_reinst_roi,-0.005664411610731656,0.5847624941759395,100,0.8984889446406564,1.0192307692307692,Q3_learning_dynamics,3,trajectory_volatility,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Shock_Anchor_ThreatMinusBackground_Proximity,placebo_SAD_vs_HC,22,28,-1.9528743664642272,-1.9422072155027423,-0.01066715096148485,-0.1922777223522746,-0.18925765341480433,0.04220779220779214,-0.7449853958547225,0.46138720747042916,0.5211038961038961,phase3_reinstatement,phase3_reinst_roi,-0.009736795337393021,0.4874043488198758,100,0.8842089629220995,1.010180995475113,Q6_shock_anchor_secondary,6,shock_anchor_geometry,Threat-cue proximity to SHOCK relative to CS-; positive values mean CSR is closer to SHOCK than to CS-.,SAD lower than HC,False,False
Neural_Threat_LatePhaseEvidence,placebo_SAD_vs_HC,22,28,0.0311803114781655,0.040008976153369506,-0.008828664675204007,-0.20788577515962023,-0.20462055356025446,0.022727272727272707,-0.8043825320809509,0.42668588228463866,0.5113636363636364,phase3_reinstatement,phase3_reinst_roi,-0.00777549230327082,0.43961140006186583,100,0.8842089629220995,1.001131221719457,Q3_learning_dynamics,3,late_phase_evidence,Mean threat evidence during the last half of extinction trials.,SAD lower than HC,False,False
Neural_DynamicDiscriminationAUC,placebo_SAD_vs_HC,23,28,0.419063381497922,0.38510253204007006,0.03396084945785194,0.18274100553601172,0.17992960545084233,0.037267080745341685,0.7003106136844892,0.48827154162310116,0.5186335403726708,phase2_extinction,phase2_ext_roi,0.0303325417896457,0.5144607753323607,102,0.6588969008494164,0.9434389140271493,Q3_learning_dynamics,3,trajectory_auc,Mean trialwise threat-vs-safety evidence separation across extinction trials.,SAD higher than HC,False,False
Neural_SafetyDispersion,placebo_SAD_vs_HC,22,28,0.09931567885512517,0.09130040492843502,0.008015273926690145,0.17530891314361263,0.1725553700052313,0.05519480519480524,0.6031627794142623,0.5497054090050519,0.5275974025974026,phase3_reinstatement,phase3_reinst_roi,0.007046036985699472,0.6250115731328891,100,0.8984889446406564,0.9389140271493213,Q4_precision_dispersion,4,within_cue_dispersion,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_SafetyPrecision,placebo_SAD_vs_HC,22,28,-0.09931567885512517,-0.09130040492843502,-0.008015273926690145,-0.17530891314361263,-0.1725553700052313,-0.05519480519480524,-0.6031627794142623,0.5497054090050519,0.5275974025974026,phase3_reinstatement,phase3_reinst_roi,-0.007046036985699472,0.6250115731328891,100,0.8984889446406564,0.9389140271493213,Q4_precision_dispersion,4,within_cue_precision,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_Threat_Trajectory_Slope,placebo_SAD_vs_HC,23,28,-0.0012553382242633895,-0.005199322179054549,0.003943983954791159,0.07500492614166494,0.07385100420102395,0.1490683229813663,0.2749916013701266,0.7844954551864346,0.5745341614906831,phase2_extinction,phase2_ext_roi,0.007067871333108192,0.6089831731619317,102,0.8685485396706955,0.9377828054298643,Q3_learning_dynamics,3,trialwise_slope,Trialwise change in threat evidence across extinction/reinstatement trials.,SAD higher than HC,False,False
Neural_Safety_EarlyLate_Change,placebo_SAD_vs_HC,23,28,-0.04962700355613661,-0.03290029322639969,-0.016726710329736924,-0.11644311032100865,-0.1146516778545316,-0.0993788819875776,-0.42541688019722396,0.672408119964502,0.5496894409937888,phase2_extinction,phase2_ext_roi,-0.026225629026976727,0.4985302499378499,102,0.8174373223097867,0.9276018099547512,Q3_learning_dynamics,3,early_late_change,Late-minus-early change in safety evidence; positive values indicate safety becomes more background-like over trials.,SAD lower than HC,False,False
Neural_ShockEvidence_Discrimination_LatePhase,placebo_SAD_vs_HC,22,28,-0.003946056484466256,2.984318130753769e-05,-0.0039758996657737935,-0.2159900580443803,-0.21259754404368322,-0.01948051948051932,-0.696223232206248,0.4922400412143647,0.5097402597402596,phase3_reinstatement,phase3_reinst_roi,-0.004169874240459375,0.38229623279025027,100,0.8842089629220995,0.920814479638009,Q6_shock_anchor_secondary,6,shock_evidence_discrimination,Derived FearNetwork profile metric.,SAD lower than HC,False,False
Neural_SafetySimilarity_Background,placebo_SAD_vs_HC,22,28,0.9632891731556819,0.9521260477548367,0.011163125400845186,0.2093277597434493,0.20603988917156268,-0.0032467532467532756,0.8069510673945698,0.4250489430714842,0.5016233766233766,phase3_reinstatement,phase3_reinst_roi,0.008855604260239278,0.47564120004550847,100,0.8842089629220995,0.91289592760181,Q1_geometry_topology,1,pairwise_geometry,Derived FearNetwork profile metric.,SAD higher than HC,False,False
Neural_ShockEvidence_Discrimination,placebo_SAD_vs_HC,22,28,-0.00031464979512954,-0.0004371100085891849,0.0001224602134596449,0.04665206671588156,0.045919311741286564,0.18506493506493493,0.15428575134970637,0.8783487756783565,0.5925324675324675,phase3_reinstatement,phase3_reinst_roi,-8.037564854685862e-05,0.9220729349169922,100,0.9923519265657174,0.91289592760181,Q6_shock_anchor_secondary,6,shock_evidence_discrimination,Difference in shock-prototype evidence for threat versus safety cues; positive values mean CSR is more shock-like than CSS.,SAD higher than HC,False,False
Neural_ThreatTriangleOpenness,placebo_SAD_vs_HC,22,28,-0.0018559494869667377,-0.0026134326645993466,0.0007574831776326089,0.044203691508082905,0.043509392688584225,0.19480519480519476,0.14555049163576986,0.8852121403970716,0.5974025974025974,phase3_reinstatement,phase3_reinst_roi,-0.0004893599228828795,0.9279970724297588,100,0.9923519265657174,0.9095022624434388,Q1_geometry_topology,1,geometry_triangle,Whether threat is farther from background than safety is; positive values indicate an open threat-safety-background geometry.,SAD higher than HC,False,False
Neural_Safety_Differentiation,placebo_SAD_vs_HC,22,28,-0.0018559494869667377,-0.0026134326645993466,0.0007574831776326089,0.044203691508082905,0.043509392688584225,0.19480519480519476,0.14555049163576986,0.8852121403970716,0.5974025974025974,phase3_reinstatement,phase3_reinst_roi,-0.0004893599228828795,0.9279970724297588,100,0.9923519265657174,0.9095022624434388,Q1_geometry_topology,1,other,Threat-background minus safety-background distance; positive values indicate threat is more differentiated from CS- than safety is.,SAD higher than HC,False,False
Neural_Threat_Safety_Distance,placebo_SAD_vs_HC,22,28,-0.0018559494869667377,-0.0026134326645993466,0.0007574831776326089,0.044203691508082905,0.043509392688584225,0.19480519480519476,0.14555049163576986,0.8852121403970716,0.5974025974025974,phase3_reinstatement,phase3_reinst_roi,-0.0004893599228828795,0.9279970724297588,100,0.9923519265657174,0.9095022624434388,Q1_geometry_topology,1,other,Threat-background minus safety-background distance; positive values indicate threat is more differentiated from CS- than safety is.,SAD higher than HC,False,False
